title,Unnamed: 0,genre_ids,id,original_language,popularity,release_date,vote_average,vote_count
Island of Lemurs: Madagascar,11872,[99],240704,en,2.841,2014-04-03,5.7,14
Tu dors Nicole,11873,"[35, 18]",270886,fr,2.835,2014-10-09,6.7,23
Phineas and Ferb: Star Wars,11874,"[28, 16, 35, 10751, 878]",392216,en,2.8289999999999997,2014-10-21,6.9,40
The Visitant,11875,"[27, 53]",255674,en,2.822,2014-04-15,3.3,7
The Appearing,11876,"[27, 9648, 53]",181095,en,2.819,2014-03-25,3.4,32
Debug,11877,"[27, 878]",299939,en,2.8169999999999997,2014-11-03,4.3,50
After the Fall,11878,"[18, 80]",253285,en,2.7939999999999996,2014-12-12,5.2,22
The Big Ask,11879,"[35, 18]",199056,en,2.7939999999999996,2014-05-30,4.6,7
Bigfoot Wars,11880,[878],290724,en,2.792,2014-03-10,2.8,5
Around the Block,11881,[18],215928,en,2.7889999999999997,2014-08-01,5.3,18
Prisoners of the Sun,11882,"[9648, 28, 12, 27]",241958,en,2.7889999999999997,2014-07-08,3.6,29
Who Took Johnny,11883,[99],251220,en,2.779,2014-01-17,6.6,34
Ben's at Home,11884,"[10749, 35, 18]",333319,en,2.7769999999999997,2014-08-09,8.0,3
Lennon or McCartney,11885,[99],402123,en,2.766,2014-12-12,7.3,8
Cantinflas,11886,[18],261101,en,2.753,2014-08-29,5.5,41
Jingle All the Way 2,11887,"[35, 10751]",289728,en,2.7489999999999997,2014-12-02,4.5,31
Spirit in the Woods,11888,"[27, 9648]",259668,en,2.7489999999999997,2014-03-15,3.2,5
Born to Race: Fast Track,11889,[28],213927,en,2.748,2014-03-20,5.7,36
Чемпионы,11890,[18],256226,ru,2.748,2014-02-02,4.0,3
The Reckoning,11891,"[9648, 53, 80]",137876,en,2.7439999999999998,2014-10-28,5.1,18
Thomas & Friends: Tale of the Brave: The Movie,11892,"[16, 10751]",292821,en,2.737,2014-09-14,6.1,6
Supremacy,11893,"[80, 18]",277702,en,2.735,2014-06-12,6.4,28
Disciples,11894,[27],330993,en,2.734,2014-09-12,2.2,5
Jurassic City,11895,"[28, 878]",315024,en,2.73,2014-12-31,5.0,34
Shock Value,11896,[],288424,en,2.7260000000000004,2014-08-01,5.6,14
Stranded in Paradise,11897,"[18, 10749, 35]",286071,en,2.72,2014-08-09,6.0,22
Scorned,11898,[53],242033,en,2.719,2014-02-04,4.7,25
Mamula,11899,"[27, 14]",260030,sr,2.719,2014-08-26,3.9,32
Happy Ending,11900,[35],303281,en,2.715,2014-11-21,5.2,22
Yo Soy la Felicidad de Este Mundo,11901,[18],202456,es,2.707,2014-06-21,4.8,25
Dead Still,11902,"[27, 878, 53]",325827,en,2.7060000000000004,2014-10-06,3.4,8
Korengal,11903,"[99, 10752]",267872,en,2.702,2014-05-30,6.8,42
Poseidon Rex,11904,"[28, 878, 27]",244852,en,2.702,2014-04-18,3.4,21
Standby,11905,"[10749, 35]",301225,en,2.697,2014-12-12,6.1,22
Lake Fear,11906,"[27, 35]",356690,en,2.69,2014-12-01,2.8,12
Three Night Stand,11907,"[35, 18]",245169,en,2.6889999999999996,2014-01-19,4.8,29
Кавказская пленница!,11908,"[10749, 35, 12]",330878,ru,2.678,2014-12-17,1.4,10
Last Weekend,11909,"[18, 35]",288691,en,2.659,2014-08-29,4.6,10
The Sleepwalker,11910,[18],244776,en,2.659,2014-01-20,4.1,9
E N V O Y,11911,[878],313893,en,2.654,2014-09-22,6.1,8
When Sparks Fly,11912,"[10770, 35, 10749]",279371,en,2.654,2014-06-28,4.9,13
Iverson,11913,[99],266442,en,2.6510000000000002,2014-04-27,7.2,51
Big Stone Gap,11914,"[10749, 35]",353378,en,2.647,2014-10-09,5.3,32
Bettie Page Reveals All,11915,[99],220494,en,2.645,2013-11-22,7.1,18
I Am Santa Claus,11916,"[18, 99, 35]",298445,en,2.642,2014-11-04,6.4,24
H4,11917,[],252176,en,2.634,2014-02-01,10.0,1
The Kármán Line,11918,"[14, 18, 10751]",295329,en,2.6319999999999997,2014-03-11,5.8,4
Dead on Campus,11919,"[53, 18]",302042,en,2.6319999999999997,2014-11-10,4.4,27
One Shot,11920,"[878, 28]",297637,en,2.6319999999999997,2014-10-07,4.0,9
There's Always Woodstock,11921,"[10749, 35, 10402]",297621,en,2.6310000000000002,2014-11-14,5.2,16
24 Exposures,11922,"[18, 80]",205225,en,2.623,2014-01-24,4.0,15
The Gunfighter,11923,"[35, 37]",278878,en,2.622,2014-03-21,7.5,40
Down and Dangerous,11924,"[80, 53, 18]",164286,en,2.6210000000000004,2014-02-14,4.3,9
Tiger Orange,11925,[18],294086,en,2.62,2014-07-26,6.2,8
To Be Takei,11926,[99],250777,en,2.617,2014-08-22,7.5,38
Легок на помине,11927,"[35, 878]",260522,ru,2.614,2014-03-03,4.9,10
Don Rickles: One Night Only,11928,[35],271640,en,2.61,2014-05-18,6.6,4
Pour une femme,11929,[18],199977,fr,2.609,2014-05-02,6.1,18
Lust for Love,11930,"[35, 10749]",113091,en,2.6069999999999998,2014-02-07,5.1,23
Da Sweet Blood of Jesus,11931,"[53, 35, 10749, 18]",278316,en,2.6069999999999998,2014-06-22,4.6,33
The Barkley Marathons: The Race That Eats Its Young,11932,"[99, 36]",334495,en,2.6039999999999996,2014-10-26,7.8,48
California Scheming,11933,[53],229314,en,2.6039999999999996,2014-01-31,3.4,10
The Hungover Games,11934,[35],244688,en,2.5989999999999998,2014-02-01,4.3,195
We Could Be King,11935,[99],268159,en,2.593,2014-04-23,6.1,8
大茶飯,11936,"[53, 80, 18, 10749]",294991,cn,2.592,2014-11-13,6.1,11
Repentance,11937,"[27, 53]",80920,en,2.592,2014-02-28,5.0,35
Mrs. Brown's Boys D'Movie,11938,[35],262340,en,2.58,2014-06-27,4.7,42
Nightingale,11939,[18],277662,en,2.574,2014-06-17,6.2,26
Elon Gold: Chosen and Taken,11940,[35],295368,en,2.574,2014-04-15,6.2,5
クレヨンしんちゃん ガチンコ!逆襲のロボとーちゃん,11941,"[35, 16]",305143,ja,2.572,2014-04-30,6.7,7
Zwei Leben,11942,"[18, 53]",149893,de,2.572,2014-02-28,6.4,30
Berkshire County,11943,"[27, 53]",298653,en,2.571,2014-10-05,5.1,39
Sex and Broadcasting,11944,"[99, 10402]",303835,en,2.569,2014-11-15,7.3,4
Most Disturbed Person on Planet Earth,11945,"[27, 99]",299640,en,2.565,2014-02-13,8.0,1
City of Dead Men,11946,"[53, 27]",430250,en,2.565,2014-11-15,5.0,16
Blood Redd,11947,[27],371332,en,2.557,2014-01-01,4.3,6
Drumline: A New Beat,11948,"[10402, 35, 18]",299513,en,2.55,2014-10-27,5.6,20
Fort Tilden,11949,[35],253255,en,2.55,2014-03-08,4.8,23
Cut!,11950,"[53, 27, 9648]",256511,en,2.55,2014-01-14,4.1,7
School Dance,11951,"[35, 10402]",271467,en,2.548,2014-07-02,7.2,48
Christian Mingle,11952,"[10749, 35]",296456,en,2.5469999999999997,2014-10-10,5.3,18
Station to Station,11953,[18],319167,en,2.544,2014-12-31,7.6,5
The Retrieval,11954,"[37, 18, 36, 12]",169800,en,2.54,2014-04-02,6.6,24
The Galapagos Affair: Satan Came to Eden,11955,"[99, 9648, 36, 80]",223632,en,2.525,2014-04-03,7.1,17
Asteroid vs Earth,11956,"[12, 28, 878, 10770]",273756,en,2.525,2014-01-01,4.0,15
"Bro, What Happened?",11957,[35],293632,en,2.521,2014-10-07,3.4,6
The Bunnyman Resurrection,11958,[27],281869,en,2.52,2014-04-18,4.2,6
The Dam Keeper,11959,"[16, 18, 10751, 14]",254273,en,2.513,2014-02-06,7.1,15
Balls Out,11960,[35],263913,en,2.505,2014-04-19,4.2,21
Nånting måste gå sönder,11961,[18],249638,sv,2.5,2014-04-17,7.3,10
Grumpy Cat's Worst Christmas Ever,11962,"[35, 10751]",300441,en,2.498,2014-11-29,4.6,41
Sequoia,11963,"[35, 18, 10749]",253277,en,2.497,2014-03-09,6.3,4
A Fairly Odd Summer,11964,"[35, 10751, 14]",282728,en,2.488,2014-08-02,4.4,20
Doc of the Dead,11965,[99],250577,en,2.4859999999999998,2014-03-10,7.1,22
无人区,11966,"[18, 80, 37, 53]",238811,zh,2.485,2014-07-01,6.7,20
The Snowman and The Snowdog,11967,"[16, 10751, 14]",185025,en,2.481,2014-01-01,7.0,31
The Invoking,11968,"[27, 53]",192023,en,2.481,2013-03-16,4.1,14
Охота за призраком,11969,"[28, 12, 878]",252728,ru,2.478,2014-01-30,3.2,6
Chemical Peel,11970,[27],297472,en,2.475,2014-10-14,4.1,7
"Montevideo, vidimo se!",11971,"[12, 35]",255647,es,2.4730000000000003,2014-03-03,7.0,14
किल दिल,11972,"[28, 18, 10749]",296690,hi,2.471,2014-11-14,5.1,26
Stolen From The Womb,11973,"[10770, 80, 9648]",282505,pt,2.47,2014-06-21,6.0,7
Wanderers,11974,[878],306963,en,2.465,2014-10-11,7.4,33
Cargo,11975,"[14, 18]",182972,en,2.457,2014-05-23,7.6,47
Trophy Heads,11976,"[35, 27]",296121,en,2.456,2014-06-04,5.5,6
Awakened,11977,"[53, 18]",260435,en,2.456,2014-03-21,3.6,5
Dumbbells,11978,[35],233564,en,2.454,2014-01-10,3.3,12
"Pulp: a Film About Life, Death & Supermarkets",11979,"[10402, 99]",253332,en,2.451,2014-03-09,6.9,15
Merchants of Doubt,11980,[99],288789,en,2.45,2014-11-08,7.7,50
Lucky Bastard,11981,"[53, 18, 80]",180850,en,2.45,2014-02-14,4.4,15
Bad Turn Worse,11982,"[53, 80, 18]",211076,en,2.4459999999999997,2014-11-14,5.5,37
Soulmate,11983,"[27, 9648]",224243,en,2.439,2014-07-12,5.2,19
In Bloom,11984,"[18, 10749, 53]",179246,en,2.436,2013-07-13,6.9,12
Alive Inside,11985,[99],250643,en,2.431,2014-01-18,7.7,43
An American Girl: Isabelle Dances Into the Spotlight,11986,"[10751, 18]",281506,en,2.431,2014-01-01,4.7,5
The Color of Rain,11987,"[10770, 18]",274007,en,2.427,2014-05-31,6.2,20
Misfire,11988,"[53, 28]",294736,en,2.427,2014-10-21,3.7,16
Pelican Dreams,11989,[99],294543,en,2.424,2014-11-07,7.8,4
Stan Lee's Mighty 7,11990,"[878, 16, 10751]",254187,en,2.418,2014-02-01,6.3,7
NOW: In the Wings on a World Stage,11991,[99],267433,en,2.418,2014-06-09,5.9,9
Eat With Me,11992,"[10749, 35]",308418,en,2.412,2014-12-05,6.9,17
Christmas at Cartwright's,11993,"[10749, 10751]",299588,en,2.411,2014-12-07,5.7,26
Shadows on the Wall,11994,"[27, 878]",309811,en,2.411,2014-12-10,5.0,4
Our RoboCop Remake,11995,"[35, 28, 80, 878]",254251,en,2.405,2014-01-26,6.7,9
The Identical,11996,"[10402, 18]",279914,en,2.405,2014-09-05,5.3,19
Persecuted,11997,"[28, 18, 12, 53]",257521,en,2.405,2014-05-09,5.1,15
Something Wicked,11998,"[9648, 53]",260947,en,2.403,2014-04-04,4.5,21
Blackbird,11999,[18],287322,en,2.4019999999999997,2014-02-16,6.4,17
Jason Nash Is Married,12000,[35],277605,en,2.4,2014-06-24,4.4,4
One Starry Christmas,12001,"[10770, 10749]",299574,en,2.385,2014-11-01,6.6,23
Shelby: The Dog Who Saved Christmas,12002,[10751],311362,en,2.3819999999999997,2014-11-07,5.6,5
Tell,12003,"[18, 28, 80]",305276,en,2.381,2014-12-04,5.5,28
The Infinite Man,12004,"[878, 35]",253307,en,2.38,2015-02-12,5.8,22
The Toy Soldiers,12005,[18],269026,en,2.37,2014-11-14,5.5,9
Closer to God,12006,"[27, 878, 53]",266882,en,2.369,2014-09-18,5.5,22
Unlocking Sherlock,12007,"[10770, 99]",253675,en,2.363,2014-01-19,7.9,39
"Poverty, Inc.",12008,[99],302818,en,2.36,2014-07-10,7.0,6
Sexy Warriors,12009,[35],307450,en,2.36,2014-04-22,5.6,5
Kamienie na Szaniec,12010,"[10752, 18]",283389,pl,2.3569999999999998,2014-10-23,6.9,38
7 cajas,12011,"[28, 53]",127847,es,2.3569999999999998,2014-02-07,6.9,55
The Gabby Douglas Story,12012,"[10770, 18]",254065,en,2.356,2014-02-01,7.4,32
Ghost of Goodnight Lane,12013,"[27, 35]",273511,en,2.353,2014-06-10,5.0,14
In Security,12014,"[35, 28]",262866,en,2.347,2014-09-16,4.9,9
Back in the Day,12015,[35],228028,en,2.346,2014-01-07,5.5,14
Ribbit,12016,"[16, 35, 10751, 12]",256690,en,2.346,2014-06-21,4.7,18
Feed the Gods,12017,"[12, 27, 53]",286371,en,2.343,2014-11-25,3.4,8
A Bit of Bad Luck,12018,"[35, 53, 18]",259014,en,2.336,2014-04-17,4.8,8
An Open Secret,12019,"[99, 80]",294368,en,2.331,2015-06-05,7.6,30
The Frame,12020,"[18, 878]",305127,en,2.3280000000000003,2014-11-21,6.8,38
Team Hot Wheels: The Origin of Awesome!,12021,"[10751, 16]",289081,en,2.3280000000000003,2014-06-07,6.0,1
Maladies,12022,[18],167153,en,2.3280000000000003,2014-03-21,5.2,9
Dark Haul,12023,[27],293093,en,2.326,2014-10-04,4.3,8
The King of Arcades,12024,[99],173165,en,2.322,2014-06-17,5.8,10
Night Will Fall,12025,[99],290802,en,2.318,2014-10-11,7.7,37
Boys of Abu Ghraib,12026,"[18, 10752, 53]",256969,en,2.318,2014-03-28,5.4,32
Dig Two Graves,12027,"[9648, 53, 14]",326420,en,2.314,2014-10-17,5.5,41
Ping Pong Summer,12028,[35],246011,en,2.311,2014-06-06,6.1,28
Happy Valley,12029,[99],250745,en,2.309,2014-11-14,6.7,25
Нереальная любовь,12030,"[10749, 35]",260189,ru,2.307,2014-03-18,3.0,3
Lucky in Love,12031,"[35, 18, 10770]",263627,en,2.306,2014-04-05,5.6,16
Dark Amazon,12032,"[12, 27, 53]",412811,en,2.3,2014-01-01,3.0,6
Fast Lane,12033,"[28, 53]",22166,en,2.298,2014-01-22,3.8,9
The Silent Mountain,12034,"[10752, 12, 18, 10749]",259171,de,2.2969999999999997,2014-08-16,6.1,14
Affluenza,12035,"[18, 10749]",261770,en,2.293,2014-07-11,4.9,11
America: Imagine the World Without Her,12036,[99],276918,en,2.287,2014-07-02,4.8,47
Best Day Ever,12037,"[10749, 18]",309019,en,2.2840000000000003,2014-12-09,4.2,7
Batman Beyond,12038,"[28, 16, 878, 10770]",269246,en,2.283,2014-04-19,7.6,22
Knock 'em Dead,12039,"[9648, 35]",297600,en,2.283,2014-06-01,5.0,3
Crawl or Die,12040,"[53, 878, 27]",286657,en,2.282,2014-08-13,4.7,32
Hazard Jack,12041,[27],280127,en,2.28,2014-05-13,3.2,16
One Christmas Eve,12042,"[35, 18, 10751]",300187,en,2.275,2014-11-30,6.1,9
Stitch,12043,[53],250802,en,2.272,2014-02-11,4.1,10
The Brittany Murphy Story,12044,"[18, 10770]",290188,en,2.272,2014-09-06,3.9,16
White Collar Hooligan 3,12045,[80],283563,en,2.265,2014-07-27,5.0,10
Horsehead,12046,"[14, 27]",285549,en,2.2640000000000002,2014-09-18,5.3,42
My Own Man,12047,"[35, 99, 18]",285595,en,2.262,2014-03-06,7.3,7
Maidentrip,12048,"[12, 99]",169760,en,2.2569999999999997,2014-01-17,7.4,33
Loves Her Gun,12049,[18],172824,en,2.253,2014-01-10,5.5,4
Demon Legacy,12050,[27],271393,en,2.248,2014-05-23,5.1,11
Not Cool,12051,[35],292483,en,2.246,2014-09-23,4.2,50
American Mummy,12052,[27],281348,en,2.242,2014-08-21,3.5,6
$50K and a Call Girl: A Love Story,12053,[18],248268,en,2.239,2014-01-10,6.8,14
Disaster L.A.: The Last Zombie Apocalypse Begins Here,12054,"[28, 27, 878]",298538,en,2.235,2014-09-16,4.0,24
Animals,12055,[18],253253,en,2.2319999999999998,2014-05-15,6.1,14
Hide and Seek,12056,"[10749, 18]",277796,en,2.228,2014-10-02,4.8,15
Murder of a Cat,12057,"[53, 35, 9648]",266718,en,2.225,2014-04-24,4.9,19
666: Kreepy Kerry,12058,[27],260536,en,2.225,2014-04-01,1.3,7
The Grim Sleeper,12059,"[18, 53]",259945,en,2.224,2014-03-15,4.6,7
A escondidas,12060,"[10749, 18]",258755,es,2.222,2014-10-29,7.8,46
Time Trap,12061,"[35, 878]",307527,en,2.221,2014-11-30,7.1,15
Girltrash: All Night Long,12062,"[80, 18, 35, 10402]",254936,en,2.218,2014-02-10,5.9,18
23 Blast,12063,[18],295588,en,2.213,2014-10-24,6.5,31
For No Good Reason,12064,"[99, 36]",140456,en,2.213,2014-04-25,6.0,7
Mining for Ruby,12065,"[10749, 18]",289103,en,2.213,2014-08-01,1.0,1
I Am Steve McQueen,12066,[99],278837,en,2.2119999999999997,2014-06-24,5.8,15
Interior,12067,"[27, 53]",305615,en,2.211,2014-10-26,5.5,9
Top Dog,12068,"[80, 18]",272636,en,2.207,2014-05-26,4.7,10
Die Fighting,12069,"[53, 28]",193223,en,2.207,2014-11-03,4.4,7
Dakota's Summer,12070,[10751],255476,en,2.195,2014-04-17,6.1,18
The Christmas Shepherd,12071,"[10770, 10749, 18]",299583,en,2.194,2014-11-23,5.5,14
Nas: Time Is Illmatic,12072,"[99, 10402]",256503,en,2.193,2014-04-04,7.3,38
A Daughter's Nightmare,12073,"[18, 9648, 53, 10770]",270383,en,2.191,2014-05-03,5.4,14
Ready 2 Die,12074,"[53, 80, 18]",257353,en,2.19,2014-03-18,2.5,5
Grzeli nateli dgeebi,12075,[18],176403,ka,2.189,2014-01-10,6.7,30
Supermensch: The Legend of Shep Gordon,12076,[99],209416,en,2.185,2014-06-06,7.3,43
Phantom Halo,12077,"[53, 80, 18]",299221,en,2.185,2014-10-24,5.8,26
Snakehead Swamp,12078,"[27, 878]",274477,en,2.1830000000000003,2014-10-07,3.5,10
Parts Per Billion,12079,[878],270654,en,2.177,2014-05-20,4.4,38
Expecting Amish,12080,"[10770, 18]",283105,en,2.176,2014-07-19,6.2,14
Kumu Hina,12081,[99],270648,en,2.174,2014-06-22,8.0,3
Camp Takota,12082,[35],251227,en,2.174,2014-02-14,6.3,46
The 13th Unit,12083,"[53, 27, 878]",259543,en,2.17,2014-02-01,3.1,10
A Wife's Nightmare,12084,"[10770, 53, 18, 9648]",314127,en,2.165,2014-12-27,5.6,7
Sebastian Maniscalco: Aren't You Embarrassed?,12085,[35],297482,en,2.1630000000000003,2014-11-14,8.4,12
Bad Boys,12086,[99],265330,en,2.162,2014-04-17,8.2,9
Whitey: United States of America v. James J. Bulger,12087,"[80, 99]",246743,en,2.1590000000000003,2014-01-18,6.8,35
H.,12088,"[53, 18, 878]",289180,en,2.157,2014-09-07,6.3,8
Half of a Yellow Sun,12089,"[10749, 18]",209401,en,2.155,2014-05-16,4.8,13
A Cookie Cutter Christmas,12090,"[10770, 35]",299578,en,2.153,2014-11-09,6.1,33
American Guinea Pig: Bouquet of Guts and Gore,12091,[27],336294,en,2.148,2015-05-05,4.7,13
uwantme2killhim?,12092,"[18, 53]",202960,en,2.1430000000000002,2014-03-14,6.6,28
Apparitional,12093,"[53, 27]",293901,en,2.1390000000000002,2014-07-01,3.7,17
Death Clique,12094,"[18, 53, 10770]",264555,en,2.133,2014-04-12,5.9,28
Le temps de l'aventure,12095,"[18, 10749]",173912,fr,2.13,2014-03-21,6.7,13
One by Two,12096,[],256095,en,2.122,2014-01-31,4.3,3
#PopFan,12097,"[18, 9648, 53]",290753,en,2.121,2014-08-23,4.1,10
Small Time,12098,"[18, 35]",249266,en,2.116,2014-04-18,5.5,16
Sinbad: The Fifth Voyage,12099,"[14, 10751, 12]",54415,en,2.11,2014-02-07,4.7,12
Ventos de Agosto,12100,"[99, 9648]",285581,pt,2.109,2014-10-11,5.9,8
Live Nude Girls,12101,[35],291326,en,2.108,2014-08-19,5.0,16
1987,12102,"[35, 18]",280218,fr,2.106,2014-08-06,6.9,14
The Virginian,12103,[37],249616,en,2.105,2014-01-12,4.3,6
Top Gear: The Perfect Road Trip 2,12104,[99],301235,en,2.103,2014-11-17,7.4,23
Lulu femme nue,12105,"[35, 18]",236873,fr,2.1,2014-03-30,6.4,24
All Relative,12106,"[10749, 35, 18]",298935,en,2.099,2014-11-21,5.7,36
The Christmas Parade,12107,"[18, 10751, 10770]",299591,en,2.099,2014-12-14,5.1,26
Finding Fela,12108,[99],250705,en,2.09,2014-08-01,6.7,10
Banksy Does New York,12109,[99],299729,en,2.084,2014-11-17,7.0,42
B.B. King: The Life of Riley,12110,"[99, 10402]",136296,en,2.083,2014-05-21,7.7,9
Gerontophilia,12111,"[10749, 35]",212721,en,2.079,2014-05-24,6.6,39
Любит не любит,12112,"[10749, 35]",307649,ru,2.0780000000000003,2014-12-20,8.0,3
The Dog,12113,[99],212849,en,2.076,2014-08-05,7.0,12
Корпоратив,12114,[35],293654,ru,2.076,2014-10-10,2.6,7
Hit by Lightning,12115,"[10749, 35, 80]",294538,en,2.073,2014-10-31,5.2,17
Best Christmas Party Ever,12116,[35],299590,en,2.072,2014-12-13,6.0,26
Seve,12117,"[18, 99]",278990,en,2.066,2014-06-27,7.8,9
"No God, No Master",12118,"[80, 18, 53, 36]",220933,en,2.065,2014-04-11,6.6,8
Camp Dread,12119,"[53, 27, 9648]",252189,en,2.064,2014-04-15,4.6,11
"Mary Is Happy, Mary Is Happy.",12120,[18],250312,th,2.062,2014-04-09,7.3,11
Saints and Soldiers: The Void,12121,"[10752, 28, 18]",294690,en,2.056,2014-08-15,5.2,33
Dorchester's Revenge: The Return of Crinoline Head,12122,[27],343750,en,2.055,2014-05-28,3.1,7
Life's a Breeze,12123,"[18, 35]",214218,en,2.0540000000000003,2014-06-13,6.1,18
Alien Strain,12124,"[53, 27, 878]",366824,en,2.0469999999999997,2014-10-31,3.3,3
Hitabdut,12125,[],404531,he,2.046,2014-11-01,6.1,9
L'image manquante,12126,[99],186997,fr,2.04,2014-03-19,7.6,35
"Sexo fácil, películas tristes",12127,[35],214758,es,2.039,2014-03-11,4.8,35
Last Days in Vietnam,12128,"[10752, 99]",250761,en,2.037,2014-09-05,7.6,45
Sx_Tape,12129,[27],228496,en,2.032,2014-05-16,3.6,47
Christmas Icetastrophe,12130,"[10770, 18, 878]",301816,en,2.024,2014-12-20,4.2,21
Territory 8,12131,"[878, 28, 18]",190625,en,2.016,2014-03-20,2.9,9
Back to Christmas,12132,"[18, 10751, 14, 10770]",313945,en,2.015,2016-12-06,5.1,22
Skoryy 'Moskva-Rossiya',12133,[35],274388,ru,2.011,2014-05-05,3.6,8
This American Life: Live at BAM,12134,"[35, 18, 10402]",278857,en,2.01,2014-06-20,7.8,3
Miss Lovely,12135,[18],126318,hi,2.008,2014-06-20,6.5,9
1 Chance 2 Dance,12136,[],253484,en,2.005,2014-01-21,5.8,32
Doug Benson: Doug Dynasty,12137,"[10770, 35]",301304,en,2.004,2014-11-06,4.0,8
Too Many Cooks,12138,[35],301566,en,2.002,2014-10-27,8.1,48
Another,12139,"[14, 27, 878]",267743,en,2.001,2014-05-17,2.4,15
Deep in the Darkness,12140,"[27, 53]",271665,en,1.9980000000000002,2014-04-29,4.8,40
My Gal Sunday,12141,"[18, 10770]",267283,en,1.9969999999999999,2014-01-25,5.4,9
Finding Fanny,12142,"[12, 35, 18, 10749]",283201,hi,1.994,2014-09-12,5.4,31
The Green Prince,12143,"[99, 53]",250798,en,1.993,2014-01-16,7.4,29
Love by the Book,12144,[10749],317110,en,1.9909999999999999,2014-12-03,6.5,15
Dangerous Mind of a Hooligan,12145,[80],271188,en,1.982,2014-05-19,4.6,7
Pants on Fire,12146,[35],304441,en,1.98,2014-01-01,4.9,24
Violette,12147,[18],209282,en,1.974,2014-06-27,5.8,25
Exhibition,12148,[18],208028,en,1.973,2013-10-08,4.9,15
Alpha and Omega: The Legend of the Saw Tooth Cave,12149,"[10751, 16, 35, 12]",294512,en,1.9709999999999999,2014-07-21,5.1,9
Guns N' Roses: Appetite for Democracy,12150,[10402],282454,en,1.9669999999999999,2012-11-21,6.5,6
Event 15,12151,"[53, 9648]",257912,fr,1.966,2014-06-17,4.7,27
An Evergreen Christmas,12152,"[10751, 10402, 10749]",294861,en,1.966,2014-11-04,4.5,4
Kelly & Cal,12153,"[18, 35]",253270,en,1.964,2014-03-07,5.9,28
The Life and Mind of Mark DeFriest,12154,"[16, 99]",264553,en,1.96,2014-06-13,8.5,2
Prelude to Axanar,12155,"[878, 10752]",284606,en,1.96,2014-07-26,7.4,18
Atomic Hotel Erotica,12156,[35],287951,en,1.96,2014-02-24,6.8,5
Doktor Proktors prompepulver,12157,"[35, 10751]",253012,no,1.96,2014-10-11,5.9,11
The Choking Game,12158,"[10770, 18]",284200,en,1.96,2014-07-26,5.2,6
Alien Rising,12159,"[53, 878, 28]",310578,en,1.96,2014-12-02,3.6,5
And the Oscar Goes To...,12160,"[99, 10770]",253639,en,1.9580000000000002,2014-02-02,7.0,23
Love Me,12161,[99],320420,en,1.9580000000000002,2014-04-06,6.7,22
Relentless Justice,12162,"[53, 28]",369777,en,1.953,2014-01-01,4.9,4
Cruel Will,12163,"[53, 27]",273856,en,1.953,2014-01-03,3.1,5
Big Men,12164,[99],174349,en,1.943,2014-03-14,7.3,11
Far from Home,12165,[18],277652,en,1.9409999999999998,2014-03-14,5.4,5
Lego Star Wars: The Yoda Chronicles: Episode IV: Escape From The Jedi Temple,12166,"[16, 35, 10751]",369030,en,1.94,2014-05-04,6.3,4
The Wedding Video,12167,[35],122843,en,1.939,2014-03-09,5.4,20
Kidnapped for Christ,12168,"[99, 18]",262904,en,1.9380000000000002,2014-04-09,7.2,15
My Little Pony: The Runaway Rainbow,12169,"[16, 12, 14]",256439,en,1.9369999999999998,2006-09-12,7.4,5
Starving in Suburbia,12170,"[18, 10770]",273059,en,1.935,2014-04-26,7.3,40
Operation Rogue,12171,[28],289535,en,1.9280000000000002,2014-01-01,5.1,7
Jim Gaffigan: Obsessed,12172,[35],263111,en,1.9269999999999998,2014-04-27,7.4,35
